"strain,-","stress,MPa","stress,Pa"
0.765,1703.3756066424394,1703375606.6424394
0.766,1703.3756066424394,1703375606.6424394
0.767,1703.3756066424394,1703375606.6424394
0.768,1703.3756066424394,1703375606.6424394
0.769,1703.3756066424394,1703375606.6424394
0.77,1703.3756066424394,1703375606.6424394
0.771,1703.3756066424394,1703375606.6424394
0.772,1703.3756066424394,1703375606.6424394
0.773,1703.3756066424394,1703375606.6424394
0.774,1703.3756066424394,1703375606.6424394
0.775,1703.3756066424394,1703375606.6424394
0.776,1703.3756066424394,1703375606.6424394
0.777,1703.3756066424394,1703375606.6424394
0.778,1703.3756066424394,1703375606.6424394
0.779,1703.3756066424394,1703375606.6424394
0.78,1703.3756066424394,1703375606.6424394
0.781,1703.3756066424394,1703375606.6424394
0.782,1703.3756066424394,1703375606.6424394
0.783,1703.3756066424394,1703375606.6424394
0.784,1703.3756066424394,1703375606.6424394
0.785,1703.3756066424394,1703375606.6424394
0.786,1703.3756066424394,1703375606.6424394
0.787,1703.3756066424394,1703375606.6424394
0.788,1703.3756066424394,1703375606.6424394
0.789,1703.3756066424394,1703375606.6424394
0.79,1703.3756066424394,1703375606.6424394
0.791,1703.3756066424394,1703375606.6424394
0.792,1703.3756066424394,1703375606.6424394
0.793,1703.3756066424394,1703375606.6424394
0.794,1703.3756066424394,1703375606.6424394
0.795,1703.3756066424394,1703375606.6424394
0.796,1703.3756066424394,1703375606.6424394
0.797,1703.3756066424394,1703375606.6424394
0.798,1703.3756066424394,1703375606.6424394
0.799,1703.3756066424394,1703375606.6424394
0.8,1703.3756066424394,1703375606.6424394
0.801,1703.3756066424394,1703375606.6424394
0.802,1703.3756066424394,1703375606.6424394
0.803,1703.3756066424394,1703375606.6424394
0.804,1703.3756066424394,1703375606.6424394
0.805,1703.3756066424394,1703375606.6424394
0.806,1703.3756066424394,1703375606.6424394
0.807,1703.3756066424394,1703375606.6424394
0.808,1703.3756066424394,1703375606.6424394
0.809,1703.3756066424394,1703375606.6424394
0.81,1703.3756066424394,1703375606.6424394
0.811,1703.3756066424394,1703375606.6424394
0.812,1703.3756066424394,1703375606.6424394
0.813,1703.3756066424394,1703375606.6424394
0.814,1703.3756066424394,1703375606.6424394
0.815,1703.3756066424394,1703375606.6424394
0.816,1703.3756066424394,1703375606.6424394
0.817,1703.3756066424394,1703375606.6424394
0.818,1703.3756066424394,1703375606.6424394
0.819,1703.3756066424394,1703375606.6424394
0.82,1703.3756066424394,1703375606.6424394
0.821,1703.3756066424394,1703375606.6424394
0.822,1703.3756066424394,1703375606.6424394
0.823,1703.3756066424394,1703375606.6424394
0.824,1703.3756066424394,1703375606.6424394
0.825,1703.3756066424394,1703375606.6424394
0.826,1703.3756066424394,1703375606.6424394
0.827,1703.3756066424394,1703375606.6424394
0.828,1703.3756066424394,1703375606.6424394
0.829,1703.3756066424394,1703375606.6424394
0.83,1703.3756066424394,1703375606.6424394
0.831,1703.3756066424394,1703375606.6424394
0.832,1703.3756066424394,1703375606.6424394
0.833,1703.3756066424394,1703375606.6424394
0.834,1703.3756066424394,1703375606.6424394
0.835,1703.3756066424394,1703375606.6424394
0.836,1703.3756066424394,1703375606.6424394
0.837,1703.3756066424394,1703375606.6424394
0.838,1703.3756066424394,1703375606.6424394
0.839,1703.3756066424394,1703375606.6424394
0.84,1703.3756066424394,1703375606.6424394
0.841,1703.3756066424394,1703375606.6424394
0.842,1703.3756066424394,1703375606.6424394
0.843,1703.3756066424394,1703375606.6424394
0.844,1703.3756066424394,1703375606.6424394
0.845,1703.3756066424394,1703375606.6424394
0.846,1703.3756066424394,1703375606.6424394
0.847,1703.3756066424394,1703375606.6424394
0.848,1703.3756066424394,1703375606.6424394
0.849,1703.3756066424394,1703375606.6424394
0.85,1703.3756066424394,1703375606.6424394
0.851,1703.3756066424394,1703375606.6424394
0.852,1703.3756066424394,1703375606.6424394
0.853,1703.3756066424394,1703375606.6424394
0.854,1703.3756066424394,1703375606.6424394
0.855,1703.3756066424394,1703375606.6424394
0.856,1703.3756066424394,1703375606.6424394
0.857,1703.3756066424394,1703375606.6424394
0.858,1703.3756066424394,1703375606.6424394
0.859,1703.3756066424394,1703375606.6424394
0.86,1703.3756066424394,1703375606.6424394
0.861,1703.3756066424394,1703375606.6424394
0.862,1703.3756066424394,1703375606.6424394
0.863,1703.3756066424394,1703375606.6424394
0.864,1703.3756066424394,1703375606.6424394
0.865,1703.3756066424394,1703375606.6424394
0.866,1703.3756066424394,1703375606.6424394
0.867,1703.3756066424394,1703375606.6424394
0.868,1703.3756066424394,1703375606.6424394
0.869,1703.3756066424394,1703375606.6424394
0.87,1703.3756066424394,1703375606.6424394
0.871,1703.3756066424394,1703375606.6424394
0.872,1703.3756066424394,1703375606.6424394
0.873,1703.3756066424394,1703375606.6424394
0.874,1703.3756066424394,1703375606.6424394
0.875,1703.3756066424394,1703375606.6424394
0.876,1703.3756066424394,1703375606.6424394
0.877,1703.3756066424394,1703375606.6424394
0.878,1703.3756066424394,1703375606.6424394
0.879,1703.3756066424394,1703375606.6424394
0.88,1703.3756066424394,1703375606.6424394
0.881,1703.3756066424394,1703375606.6424394
0.882,1703.3756066424394,1703375606.6424394
0.883,1703.3756066424394,1703375606.6424394
0.884,1703.3756066424394,1703375606.6424394
0.885,1703.3756066424394,1703375606.6424394
0.886,1703.3756066424394,1703375606.6424394
0.887,1703.3756066424394,1703375606.6424394
0.888,1703.3756066424394,1703375606.6424394
0.889,1703.3756066424394,1703375606.6424394
0.89,1703.3756066424394,1703375606.6424394
0.891,1703.3756066424394,1703375606.6424394
0.892,1703.3756066424394,1703375606.6424394
0.893,1703.3756066424394,1703375606.6424394
0.894,1703.3756066424394,1703375606.6424394
0.895,1703.3756066424394,1703375606.6424394
0.896,1703.3756066424394,1703375606.6424394
0.897,1703.3756066424394,1703375606.6424394
0.898,1703.3756066424394,1703375606.6424394
0.899,1703.3756066424394,1703375606.6424394
0.9,1703.3756066424394,1703375606.6424394
0.901,1703.3756066424394,1703375606.6424394
0.902,1703.3756066424394,1703375606.6424394
0.903,1703.3756066424394,1703375606.6424394
0.904,1703.3756066424394,1703375606.6424394
0.905,1703.3756066424394,1703375606.6424394
0.906,1703.3756066424394,1703375606.6424394
0.907,1703.3756066424394,1703375606.6424394
0.908,1703.3756066424394,1703375606.6424394
0.909,1703.3756066424394,1703375606.6424394
0.91,1703.3756066424394,1703375606.6424394
0.911,1703.3756066424394,1703375606.6424394
0.912,1703.3756066424394,1703375606.6424394
0.913,1703.3756066424394,1703375606.6424394
0.914,1703.3756066424394,1703375606.6424394
0.915,1703.3756066424394,1703375606.6424394
0.916,1703.3756066424394,1703375606.6424394
0.917,1703.3756066424394,1703375606.6424394
0.918,1703.3756066424394,1703375606.6424394
0.919,1703.3756066424394,1703375606.6424394
0.92,1703.3756066424394,1703375606.6424394
0.921,1703.3756066424394,1703375606.6424394
0.922,1703.3756066424394,1703375606.6424394
0.923,1703.3756066424394,1703375606.6424394
0.924,1703.3756066424394,1703375606.6424394
0.925,1703.3756066424394,1703375606.6424394
0.926,1703.3756066424394,1703375606.6424394
0.927,1703.3756066424394,1703375606.6424394
0.928,1703.3756066424394,1703375606.6424394
0.929,1703.3756066424394,1703375606.6424394
0.93,1703.3756066424394,1703375606.6424394
0.931,1703.3756066424394,1703375606.6424394
0.932,1703.3756066424394,1703375606.6424394
0.933,1703.3756066424394,1703375606.6424394
0.934,1703.3756066424394,1703375606.6424394
0.935,1703.3756066424394,1703375606.6424394
0.936,1703.3756066424394,1703375606.6424394
0.937,1703.3756066424394,1703375606.6424394
0.938,1703.3756066424394,1703375606.6424394
0.939,1703.3756066424394,1703375606.6424394
0.94,1703.3756066424394,1703375606.6424394
0.941,1703.3756066424394,1703375606.6424394
0.942,1703.3756066424394,1703375606.6424394
0.943,1703.3756066424394,1703375606.6424394
0.944,1703.3756066424394,1703375606.6424394
0.945,1703.3756066424394,1703375606.6424394
0.946,1703.3756066424394,1703375606.6424394
0.947,1703.3756066424394,1703375606.6424394
0.948,1703.3756066424394,1703375606.6424394
0.949,1703.3756066424394,1703375606.6424394
0.95,1703.3756066424394,1703375606.6424394
0.951,1703.3756066424394,1703375606.6424394
0.952,1703.3756066424394,1703375606.6424394
0.953,1703.3756066424394,1703375606.6424394
0.954,1703.3756066424394,1703375606.6424394
0.955,1703.3756066424394,1703375606.6424394
0.956,1703.3756066424394,1703375606.6424394
0.957,1703.3756066424394,1703375606.6424394
0.958,1703.3756066424394,1703375606.6424394
0.959,1703.3756066424394,1703375606.6424394
0.96,1703.3756066424394,1703375606.6424394
0.961,1703.3756066424394,1703375606.6424394
0.962,1703.3756066424394,1703375606.6424394
0.963,1703.3756066424394,1703375606.6424394
0.964,1703.3756066424394,1703375606.6424394
0.965,1703.3756066424394,1703375606.6424394
0.966,1703.3756066424394,1703375606.6424394
0.967,1703.3756066424394,1703375606.6424394
0.968,1703.3756066424394,1703375606.6424394
0.969,1703.3756066424394,1703375606.6424394
0.97,1703.3756066424394,1703375606.6424394
0.971,1703.3756066424394,1703375606.6424394
0.972,1703.3756066424394,1703375606.6424394
0.973,1703.3756066424394,1703375606.6424394
0.974,1703.3756066424394,1703375606.6424394
0.975,1703.3756066424394,1703375606.6424394
0.976,1703.3756066424394,1703375606.6424394
0.977,1703.3756066424394,1703375606.6424394
0.978,1703.3756066424394,1703375606.6424394
0.979,1703.3756066424394,1703375606.6424394
0.98,1703.3756066424394,1703375606.6424394
0.981,1703.3756066424394,1703375606.6424394
0.982,1703.3756066424394,1703375606.6424394
0.983,1703.3756066424394,1703375606.6424394
0.984,1703.3756066424394,1703375606.6424394
0.985,1703.3756066424394,1703375606.6424394
0.986,1703.3756066424394,1703375606.6424394
0.987,1703.3756066424394,1703375606.6424394
0.988,1703.3756066424394,1703375606.6424394
0.989,1703.3756066424394,1703375606.6424394
0.99,1703.3756066424394,1703375606.6424394
0.991,1703.3756066424394,1703375606.6424394
0.992,1703.3756066424394,1703375606.6424394
0.993,1703.3756066424394,1703375606.6424394
0.994,1703.3756066424394,1703375606.6424394
0.995,1703.3756066424394,1703375606.6424394
0.996,1703.3756066424394,1703375606.6424394
0.997,1703.3756066424394,1703375606.6424394
0.998,1703.3756066424394,1703375606.6424394
0.999,1703.3756066424394,1703375606.6424394
1.0,1703.3756066424394,1703375606.6424394
1.001,1703.3756066424394,1703375606.6424394
1.002,1703.3756066424394,1703375606.6424394
1.003,1703.3756066424394,1703375606.6424394
1.004,1703.3756066424394,1703375606.6424394
1.005,1703.3756066424394,1703375606.6424394
1.006,1703.3756066424394,1703375606.6424394
1.007,1703.3756066424394,1703375606.6424394
1.008,1703.3756066424394,1703375606.6424394
1.009,1703.3756066424394,1703375606.6424394
1.01,1703.3756066424394,1703375606.6424394
1.011,1703.3756066424394,1703375606.6424394
1.012,1703.3756066424394,1703375606.6424394
1.013,1703.3756066424394,1703375606.6424394
1.014,1703.3756066424394,1703375606.6424394
1.015,1703.3756066424394,1703375606.6424394
1.016,1703.3756066424394,1703375606.6424394
1.017,1703.3756066424394,1703375606.6424394
1.018,1703.3756066424394,1703375606.6424394
1.019,1703.3756066424394,1703375606.6424394
1.02,1703.3756066424394,1703375606.6424394
1.021,1703.3756066424394,1703375606.6424394
1.022,1703.3756066424394,1703375606.6424394
1.023,1703.3756066424394,1703375606.6424394
1.024,1703.3756066424394,1703375606.6424394
1.025,1703.3756066424394,1703375606.6424394
1.026,1703.3756066424394,1703375606.6424394
1.027,1703.3756066424394,1703375606.6424394
1.028,1703.3756066424394,1703375606.6424394
1.029,1703.3756066424394,1703375606.6424394
1.03,1703.3756066424394,1703375606.6424394
1.031,1703.3756066424394,1703375606.6424394
1.032,1703.3756066424394,1703375606.6424394
1.033,1703.3756066424394,1703375606.6424394
1.034,1703.3756066424394,1703375606.6424394
1.035,1703.3756066424394,1703375606.6424394
1.036,1703.3756066424394,1703375606.6424394
1.037,1703.3756066424394,1703375606.6424394
1.038,1703.3756066424394,1703375606.6424394
1.039,1703.3756066424394,1703375606.6424394
1.04,1703.3756066424394,1703375606.6424394
1.041,1703.3756066424394,1703375606.6424394
1.042,1703.3756066424394,1703375606.6424394
1.043,1703.3756066424394,1703375606.6424394
1.044,1703.3756066424394,1703375606.6424394
1.045,1703.3756066424394,1703375606.6424394
1.046,1703.3756066424394,1703375606.6424394
1.047,1703.3756066424394,1703375606.6424394
1.048,1703.3756066424394,1703375606.6424394
1.049,1703.3756066424394,1703375606.6424394
1.05,1703.3756066424394,1703375606.6424394
1.051,1703.3756066424394,1703375606.6424394
1.052,1703.3756066424394,1703375606.6424394
1.053,1703.3756066424394,1703375606.6424394
1.054,1703.3756066424394,1703375606.6424394
1.055,1703.3756066424394,1703375606.6424394
1.056,1703.3756066424394,1703375606.6424394
1.057,1703.3756066424394,1703375606.6424394
1.058,1703.3756066424394,1703375606.6424394
1.059,1703.3756066424394,1703375606.6424394
1.06,1703.3756066424394,1703375606.6424394
1.061,1703.3756066424394,1703375606.6424394
1.062,1703.3756066424394,1703375606.6424394
1.063,1703.3756066424394,1703375606.6424394
1.064,1703.3756066424394,1703375606.6424394
1.065,1703.3756066424394,1703375606.6424394
1.066,1703.3756066424394,1703375606.6424394
1.067,1703.3756066424394,1703375606.6424394
1.068,1703.3756066424394,1703375606.6424394
1.069,1703.3756066424394,1703375606.6424394
1.07,1703.3756066424394,1703375606.6424394
1.071,1703.3756066424394,1703375606.6424394
1.072,1703.3756066424394,1703375606.6424394
1.073,1703.3756066424394,1703375606.6424394
1.074,1703.3756066424394,1703375606.6424394
1.075,1703.3756066424394,1703375606.6424394
1.076,1703.3756066424394,1703375606.6424394
1.077,1703.3756066424394,1703375606.6424394
1.078,1703.3756066424394,1703375606.6424394
1.079,1703.3756066424394,1703375606.6424394
1.08,1703.3756066424394,1703375606.6424394
1.081,1703.3756066424394,1703375606.6424394
1.082,1703.3756066424394,1703375606.6424394
1.083,1703.3756066424394,1703375606.6424394
1.084,1703.3756066424394,1703375606.6424394
1.085,1703.3756066424394,1703375606.6424394
1.086,1703.3756066424394,1703375606.6424394
1.087,1703.3756066424394,1703375606.6424394
1.088,1703.3756066424394,1703375606.6424394
1.089,1703.3756066424394,1703375606.6424394
1.09,1703.3756066424394,1703375606.6424394
1.091,1703.3756066424394,1703375606.6424394
1.092,1703.3756066424394,1703375606.6424394
1.093,1703.3756066424394,1703375606.6424394
1.094,1703.3756066424394,1703375606.6424394
1.095,1703.3756066424394,1703375606.6424394
1.096,1703.3756066424394,1703375606.6424394
1.097,1703.3756066424394,1703375606.6424394
1.098,1703.3756066424394,1703375606.6424394
1.099,1703.3756066424394,1703375606.6424394
1.1,1703.3756066424394,1703375606.6424394
1.101,1703.3756066424394,1703375606.6424394
1.102,1703.3756066424394,1703375606.6424394
1.103,1703.3756066424394,1703375606.6424394
1.104,1703.3756066424394,1703375606.6424394
1.105,1703.3756066424394,1703375606.6424394
1.106,1703.3756066424394,1703375606.6424394
1.107,1703.3756066424394,1703375606.6424394
1.108,1703.3756066424394,1703375606.6424394
1.109,1703.3756066424394,1703375606.6424394
1.11,1703.3756066424394,1703375606.6424394
1.111,1703.3756066424394,1703375606.6424394
1.112,1703.3756066424394,1703375606.6424394
1.113,1703.3756066424394,1703375606.6424394
1.114,1703.3756066424394,1703375606.6424394
1.115,1703.3756066424394,1703375606.6424394
1.116,1703.3756066424394,1703375606.6424394
1.117,1703.3756066424394,1703375606.6424394
1.118,1703.3756066424394,1703375606.6424394
1.119,1703.3756066424394,1703375606.6424394
1.12,1703.3756066424394,1703375606.6424394
1.121,1703.3756066424394,1703375606.6424394
1.122,1703.3756066424394,1703375606.6424394
1.123,1703.3756066424394,1703375606.6424394
1.124,1703.3756066424394,1703375606.6424394
1.125,1703.3756066424394,1703375606.6424394
1.126,1703.3756066424394,1703375606.6424394
1.127,1703.3756066424394,1703375606.6424394
1.128,1703.3756066424394,1703375606.6424394
1.129,1703.3756066424394,1703375606.6424394
1.13,1703.3756066424394,1703375606.6424394
1.131,1703.3756066424394,1703375606.6424394
1.132,1703.3756066424394,1703375606.6424394
1.133,1703.3756066424394,1703375606.6424394
1.134,1703.3756066424394,1703375606.6424394
1.135,1703.3756066424394,1703375606.6424394
1.136,1703.3756066424394,1703375606.6424394
1.137,1703.3756066424394,1703375606.6424394
1.138,1703.3756066424394,1703375606.6424394
1.139,1703.3756066424394,1703375606.6424394
1.14,1703.3756066424394,1703375606.6424394
1.141,1703.3756066424394,1703375606.6424394
1.142,1703.3756066424394,1703375606.6424394
1.143,1703.3756066424394,1703375606.6424394
1.144,1703.3756066424394,1703375606.6424394
1.145,1703.3756066424394,1703375606.6424394
1.146,1703.3756066424394,1703375606.6424394
1.147,1703.3756066424394,1703375606.6424394
1.148,1703.3756066424394,1703375606.6424394
1.149,1703.3756066424394,1703375606.6424394
1.15,1703.3756066424394,1703375606.6424394
1.151,1703.3756066424394,1703375606.6424394
1.152,1703.3756066424394,1703375606.6424394
1.153,1703.3756066424394,1703375606.6424394
1.154,1703.3756066424394,1703375606.6424394
1.155,1703.3756066424394,1703375606.6424394
1.156,1703.3756066424394,1703375606.6424394
1.157,1703.3756066424394,1703375606.6424394
1.158,1703.3756066424394,1703375606.6424394
1.159,1703.3756066424394,1703375606.6424394
1.16,1703.3756066424394,1703375606.6424394
1.161,1703.3756066424394,1703375606.6424394
1.162,1703.3756066424394,1703375606.6424394
1.163,1703.3756066424394,1703375606.6424394
1.164,1703.3756066424394,1703375606.6424394
1.165,1703.3756066424394,1703375606.6424394
1.166,1703.3756066424394,1703375606.6424394
1.167,1703.3756066424394,1703375606.6424394
1.168,1703.3756066424394,1703375606.6424394
1.169,1703.3756066424394,1703375606.6424394
1.17,1703.3756066424394,1703375606.6424394
1.171,1703.3756066424394,1703375606.6424394
1.172,1703.3756066424394,1703375606.6424394
1.173,1703.3756066424394,1703375606.6424394
1.174,1703.3756066424394,1703375606.6424394
1.175,1703.3756066424394,1703375606.6424394
1.176,1703.3756066424394,1703375606.6424394
1.177,1703.3756066424394,1703375606.6424394
1.178,1703.3756066424394,1703375606.6424394
1.179,1703.3756066424394,1703375606.6424394
1.18,1703.3756066424394,1703375606.6424394
1.181,1703.3756066424394,1703375606.6424394
1.182,1703.3756066424394,1703375606.6424394
1.183,1703.3756066424394,1703375606.6424394
1.184,1703.3756066424394,1703375606.6424394
1.185,1703.3756066424394,1703375606.6424394
1.186,1703.3756066424394,1703375606.6424394
1.187,1703.3756066424394,1703375606.6424394
1.188,1703.3756066424394,1703375606.6424394
1.189,1703.3756066424394,1703375606.6424394
1.19,1703.3756066424394,1703375606.6424394
1.191,1703.3756066424394,1703375606.6424394
1.192,1703.3756066424394,1703375606.6424394
1.193,1703.3756066424394,1703375606.6424394
1.194,1703.3756066424394,1703375606.6424394
1.195,1703.3756066424394,1703375606.6424394
1.196,1703.3756066424394,1703375606.6424394
1.197,1703.3756066424394,1703375606.6424394
1.198,1703.3756066424394,1703375606.6424394
1.199,1703.3756066424394,1703375606.6424394
1.2,1703.3756066424394,1703375606.6424394
1.201,1703.3756066424394,1703375606.6424394
1.202,1703.3756066424394,1703375606.6424394
1.203,1703.3756066424394,1703375606.6424394
1.204,1703.3756066424394,1703375606.6424394
1.205,1703.3756066424394,1703375606.6424394
1.206,1703.3756066424394,1703375606.6424394
1.207,1703.3756066424394,1703375606.6424394
1.208,1703.3756066424394,1703375606.6424394
1.209,1703.3756066424394,1703375606.6424394
1.21,1703.3756066424394,1703375606.6424394
1.211,1703.3756066424394,1703375606.6424394
1.212,1703.3756066424394,1703375606.6424394
1.213,1703.3756066424394,1703375606.6424394
1.214,1703.3756066424394,1703375606.6424394
1.215,1703.3756066424394,1703375606.6424394
1.216,1703.3756066424394,1703375606.6424394
1.217,1703.3756066424394,1703375606.6424394
1.218,1703.3756066424394,1703375606.6424394
1.219,1703.3756066424394,1703375606.6424394
1.22,1703.3756066424394,1703375606.6424394
1.221,1703.3756066424394,1703375606.6424394
1.222,1703.3756066424394,1703375606.6424394
1.223,1703.3756066424394,1703375606.6424394
1.224,1703.3756066424394,1703375606.6424394
1.225,1703.3756066424394,1703375606.6424394
1.226,1703.3756066424394,1703375606.6424394
1.227,1703.3756066424394,1703375606.6424394
1.228,1703.3756066424394,1703375606.6424394
1.229,1703.3756066424394,1703375606.6424394
1.23,1703.3756066424394,1703375606.6424394
1.231,1703.3756066424394,1703375606.6424394
1.232,1703.3756066424394,1703375606.6424394
1.233,1703.3756066424394,1703375606.6424394
1.234,1703.3756066424394,1703375606.6424394
1.235,1703.3756066424394,1703375606.6424394
1.236,1703.3756066424394,1703375606.6424394
1.237,1703.3756066424394,1703375606.6424394
1.238,1703.3756066424394,1703375606.6424394
1.239,1703.3756066424394,1703375606.6424394
1.24,1703.3756066424394,1703375606.6424394
1.241,1703.3756066424394,1703375606.6424394
1.242,1703.3756066424394,1703375606.6424394
1.243,1703.3756066424394,1703375606.6424394
1.244,1703.3756066424394,1703375606.6424394
1.245,1703.3756066424394,1703375606.6424394
1.246,1703.3756066424394,1703375606.6424394
1.247,1703.3756066424394,1703375606.6424394
1.248,1703.3756066424394,1703375606.6424394
1.249,1703.3756066424394,1703375606.6424394
1.25,1703.3756066424394,1703375606.6424394
1.251,1703.3756066424394,1703375606.6424394
1.252,1703.3756066424394,1703375606.6424394
1.253,1703.3756066424394,1703375606.6424394
1.254,1703.3756066424394,1703375606.6424394
1.255,1703.3756066424394,1703375606.6424394
1.256,1703.3756066424394,1703375606.6424394
1.257,1703.3756066424394,1703375606.6424394
1.258,1703.3756066424394,1703375606.6424394
1.259,1703.3756066424394,1703375606.6424394
1.26,1703.3756066424394,1703375606.6424394
1.261,1703.3756066424394,1703375606.6424394
1.262,1703.3756066424394,1703375606.6424394
1.263,1703.3756066424394,1703375606.6424394
1.264,1703.3756066424394,1703375606.6424394
1.265,1703.3756066424394,1703375606.6424394
1.266,1703.3756066424394,1703375606.6424394
1.267,1703.3756066424394,1703375606.6424394
1.268,1703.3756066424394,1703375606.6424394
1.269,1703.3756066424394,1703375606.6424394
1.27,1703.3756066424394,1703375606.6424394
1.271,1703.3756066424394,1703375606.6424394
1.272,1703.3756066424394,1703375606.6424394
1.273,1703.3756066424394,1703375606.6424394
1.274,1703.3756066424394,1703375606.6424394
1.275,1703.3756066424394,1703375606.6424394
1.276,1703.3756066424394,1703375606.6424394
1.277,1703.3756066424394,1703375606.6424394
1.278,1703.3756066424394,1703375606.6424394
1.279,1703.3756066424394,1703375606.6424394
1.28,1703.3756066424394,1703375606.6424394
1.281,1703.3756066424394,1703375606.6424394
1.282,1703.3756066424394,1703375606.6424394
1.283,1703.3756066424394,1703375606.6424394
1.284,1703.3756066424394,1703375606.6424394
1.285,1703.3756066424394,1703375606.6424394
1.286,1703.3756066424394,1703375606.6424394
1.287,1703.3756066424394,1703375606.6424394
1.288,1703.3756066424394,1703375606.6424394
1.289,1703.3756066424394,1703375606.6424394
1.29,1703.3756066424394,1703375606.6424394
1.291,1703.3756066424394,1703375606.6424394
1.292,1703.3756066424394,1703375606.6424394
1.293,1703.3756066424394,1703375606.6424394
1.294,1703.3756066424394,1703375606.6424394
1.295,1703.3756066424394,1703375606.6424394
1.296,1703.3756066424394,1703375606.6424394
1.297,1703.3756066424394,1703375606.6424394
1.298,1703.3756066424394,1703375606.6424394
1.299,1703.3756066424394,1703375606.6424394
1.3,1703.3756066424394,1703375606.6424394
1.301,1703.3756066424394,1703375606.6424394
1.302,1703.3756066424394,1703375606.6424394
1.303,1703.3756066424394,1703375606.6424394
1.304,1703.3756066424394,1703375606.6424394
1.305,1703.3756066424394,1703375606.6424394
1.306,1703.3756066424394,1703375606.6424394
1.307,1703.3756066424394,1703375606.6424394
1.308,1703.3756066424394,1703375606.6424394
1.309,1703.3756066424394,1703375606.6424394
1.31,1703.3756066424394,1703375606.6424394
1.311,1703.3756066424394,1703375606.6424394
1.312,1703.3756066424394,1703375606.6424394
1.313,1703.3756066424394,1703375606.6424394
1.314,1703.3756066424394,1703375606.6424394
1.315,1703.3756066424394,1703375606.6424394
1.316,1703.3756066424394,1703375606.6424394
1.317,1703.3756066424394,1703375606.6424394
1.318,1703.3756066424394,1703375606.6424394
1.319,1703.3756066424394,1703375606.6424394
1.32,1703.3756066424394,1703375606.6424394
1.321,1703.3756066424394,1703375606.6424394
1.322,1703.3756066424394,1703375606.6424394
1.323,1703.3756066424394,1703375606.6424394
1.324,1703.3756066424394,1703375606.6424394
1.325,1703.3756066424394,1703375606.6424394
1.326,1703.3756066424394,1703375606.6424394
1.327,1703.3756066424394,1703375606.6424394
1.328,1703.3756066424394,1703375606.6424394
1.329,1703.3756066424394,1703375606.6424394
1.33,1703.3756066424394,1703375606.6424394
1.331,1703.3756066424394,1703375606.6424394
1.332,1703.3756066424394,1703375606.6424394
1.333,1703.3756066424394,1703375606.6424394
1.334,1703.3756066424394,1703375606.6424394
1.335,1703.3756066424394,1703375606.6424394
1.336,1703.3756066424394,1703375606.6424394
1.337,1703.3756066424394,1703375606.6424394
1.338,1703.3756066424394,1703375606.6424394
1.339,1703.3756066424394,1703375606.6424394
1.34,1703.3756066424394,1703375606.6424394
1.341,1703.3756066424394,1703375606.6424394
1.342,1703.3756066424394,1703375606.6424394
1.343,1703.3756066424394,1703375606.6424394
1.344,1703.3756066424394,1703375606.6424394
1.345,1703.3756066424394,1703375606.6424394
1.346,1703.3756066424394,1703375606.6424394
1.347,1703.3756066424394,1703375606.6424394
1.348,1703.3756066424394,1703375606.6424394
1.349,1703.3756066424394,1703375606.6424394
1.35,1703.3756066424394,1703375606.6424394
1.351,1703.3756066424394,1703375606.6424394
1.352,1703.3756066424394,1703375606.6424394
1.353,1703.3756066424394,1703375606.6424394
1.354,1703.3756066424394,1703375606.6424394
1.355,1703.3756066424394,1703375606.6424394
1.356,1703.3756066424394,1703375606.6424394
1.357,1703.3756066424394,1703375606.6424394
1.358,1703.3756066424394,1703375606.6424394
1.359,1703.3756066424394,1703375606.6424394
1.36,1703.3756066424394,1703375606.6424394
1.361,1703.3756066424394,1703375606.6424394
1.362,1703.3756066424394,1703375606.6424394
1.363,1703.3756066424394,1703375606.6424394
1.364,1703.3756066424394,1703375606.6424394
1.365,1703.3756066424394,1703375606.6424394
1.366,1703.3756066424394,1703375606.6424394
1.367,1703.3756066424394,1703375606.6424394
1.368,1703.3756066424394,1703375606.6424394
1.369,1703.3756066424394,1703375606.6424394
1.37,1703.3756066424394,1703375606.6424394
1.371,1703.3756066424394,1703375606.6424394
1.372,1703.3756066424394,1703375606.6424394
1.373,1703.3756066424394,1703375606.6424394
1.374,1703.3756066424394,1703375606.6424394
1.375,1703.3756066424394,1703375606.6424394
1.376,1703.3756066424394,1703375606.6424394
1.377,1703.3756066424394,1703375606.6424394
1.378,1703.3756066424394,1703375606.6424394
1.379,1703.3756066424394,1703375606.6424394
1.38,1703.3756066424394,1703375606.6424394
1.381,1703.3756066424394,1703375606.6424394
1.382,1703.3756066424394,1703375606.6424394
1.383,1703.3756066424394,1703375606.6424394
1.384,1703.3756066424394,1703375606.6424394
1.385,1703.3756066424394,1703375606.6424394
1.386,1703.3756066424394,1703375606.6424394
1.387,1703.3756066424394,1703375606.6424394
1.388,1703.3756066424394,1703375606.6424394
1.389,1703.3756066424394,1703375606.6424394
1.39,1703.3756066424394,1703375606.6424394
1.391,1703.3756066424394,1703375606.6424394
1.392,1703.3756066424394,1703375606.6424394
1.393,1703.3756066424394,1703375606.6424394
1.394,1703.3756066424394,1703375606.6424394
1.395,1703.3756066424394,1703375606.6424394
1.396,1703.3756066424394,1703375606.6424394
1.397,1703.3756066424394,1703375606.6424394
1.398,1703.3756066424394,1703375606.6424394
1.399,1703.3756066424394,1703375606.6424394
